,0,1
2141,1,0
2142,1,0
2143,0,1
2144,1,0
2145,1,0
2146,0,1
2147,0,1
2148,1,0
2149,1,0
2150,0,1
2151,0,1
2152,1,0
2153,1,0
2154,1,0
2155,1,0
2156,1,0
2157,1,0
2158,1,0
2159,1,0
2160,0,1
2161,0,1
2162,0,1
2163,1,0
2164,1,0
2165,1,0
2166,0,1
2167,0,1
2168,1,0
2169,0,1
2170,1,0
2171,1,0
2172,0,1
2173,1,0
2174,1,0
2175,0,1
2176,1,0
2177,1,0
2178,0,1
2179,1,0
2180,1,0
2181,1,0
2182,1,0
2183,0,1
2184,0,1
2185,0,1
2186,1,0
2187,1,0
2188,0,1
2189,1,0
2190,1,0
2191,1,0
2192,1,0
2193,0,1
2194,1,0
2195,0,1
2196,0,1
2197,1,0
2198,0,1
2199,0,1
2200,0,1
2201,1,0
2202,1,0
2203,1,0
2204,0,1
2205,0,1
2206,1,0
2207,1,0
2208,0,1
2209,0,1
2210,1,0
2211,1,0
2212,0,1
2213,0,1
2214,0,1
2215,1,0
2216,0,1
2217,1,0
2218,1,0
2219,1,0
2220,1,0
2221,1,0
2222,1,0
2223,0,1
2224,1,0
2225,1,0
2226,1,0
2227,0,1
2228,1,0
2229,1,0
2230,1,0
2231,1,0
2232,1,0
2233,0,1
2234,0,1
2235,1,0
2236,1,0
2237,1,0
2238,0,1
2239,1,0
2240,0,1
2241,1,0
2242,1,0
2243,1,0
2244,1,0
2245,1,0
2246,0,1
2247,1,0
2248,0,1
2249,1,0
2250,0,1
2251,1,0
2252,0,1
2253,1,0
2254,0,1
2255,0,1
2256,1,0
2257,0,1
2258,1,0
2259,0,1
2260,1,0
2261,1,0
2262,1,0
2263,1,0
2264,0,1
2265,1,0
2266,1,0
2267,1,0
2268,0,1
2269,0,1
2270,1,0
2271,1,0
2272,1,0
2273,0,1
2274,1,0
2275,0,1
2276,0,1
2277,1,0
2278,0,1
2279,0,1
2280,1,0
2281,1,0
2282,1,0
2283,0,1
2284,0,1
2285,1,0
2286,1,0
2287,1,0
2288,1,0
2289,1,0
2290,0,1
2291,1,0
2292,0,1
2293,1,0
2294,1,0
2295,0,1
2296,1,0
2297,1,0
2298,0,1
2299,0,1
2300,1,0
2301,0,1
2302,1,0
2303,1,0
2304,1,0
2305,0,1
2306,0,1
2307,1,0
2308,0,1
2309,0,1
2310,0,1
2311,1,0
2312,0,1
2313,1,0
2314,1,0
2315,1,0
2316,0,1
2317,0,1
2318,0,1
2319,0,1
2320,1,0
2321,0,1
2322,0,1
2323,1,0
2324,1,0
2325,0,1
2326,0,1
2327,1,0
2328,0,1
2329,1,0
2330,1,0
2331,1,0
2332,1,0
2333,1,0
2334,0,1
2335,0,1
2336,1,0
2337,1,0
2338,0,1
2339,1,0
2340,1,0
2341,1,0
2342,1,0
2343,0,1
2344,1,0
2345,1,0
2346,1,0
2347,1,0
2348,1,0
2349,1,0
2350,0,1
2351,1,0
2352,0,1
2353,0,1
2354,0,1
2355,1,0
2356,1,0
2357,1,0
2358,1,0
2359,1,0
2360,1,0
2361,1,0
2362,0,1
2363,0,1
2364,1,0
2365,0,1
2366,1,0
2367,1,0
2368,1,0
2369,1,0
2370,1,0
2371,0,1
2372,0,1
2373,1,0
2374,1,0
2375,1,0
2376,0,1
2377,1,0
2378,1,0
2379,0,1
2380,0,1
2381,0,1
2382,0,1
2383,0,1
2384,0,1
2385,1,0
2386,1,0
2387,1,0
2388,1,0
2389,1,0
2390,0,1
2391,0,1
2392,0,1
2393,1,0
2394,1,0
2395,1,0
2396,0,1
2397,1,0
2398,0,1
2399,1,0
2400,0,1
2401,0,1
2402,1,0
2403,1,0
2404,0,1
2405,1,0
2406,1,0
2407,1,0
2408,1,0
2409,1,0
2410,1,0
2411,0,1
2412,1,0
2413,1,0
2414,1,0
2415,1,0
2416,1,0
2417,1,0
2418,1,0
2419,1,0
2420,1,0
2421,0,1
2422,1,0
2423,0,1
2424,1,0
2425,1,0
2426,1,0
2427,0,1
2428,0,1
2429,1,0
2430,1,0
2431,1,0
2432,0,1
2433,1,0
2434,1,0
2435,0,1
2436,1,0
2437,0,1
2438,1,0
2439,1,0
2440,0,1
2441,1,0
2442,1,0
2443,1,0
2444,0,1
2445,1,0
2446,1,0
2447,1,0
2448,1,0
2449,0,1
2450,0,1
2451,0,1
2452,1,0
2453,0,1
2454,1,0
2455,1,0
2456,0,1
2457,0,1
2458,1,0
2459,0,1
2460,1,0
2461,1,0
2462,1,0
2463,1,0
2464,0,1
2465,1,0
2466,1,0
2467,1,0
2468,0,1
2469,1,0
2470,1,0
2471,0,1
2472,1,0
2473,1,0
2474,1,0
2475,1,0
2476,0,1
2477,1,0
2478,1,0
2479,1,0
2480,0,1
2481,1,0
2482,1,0
2483,1,0
2484,0,1
2485,0,1
2486,1,0
2487,1,0
2488,0,1
2489,1,0
2490,0,1
2491,0,1
2492,1,0
2493,1,0
2494,1,0
2495,0,1
2496,1,0
2497,1,0
2498,1,0
2499,1,0
2500,0,1
2501,0,1
2502,1,0
2503,1,0
2504,1,0
2505,0,1
2506,1,0
2507,1,0
2508,1,0
2509,0,1
2510,1,0
2511,0,1
2512,1,0
2513,0,1
2514,1,0
2515,0,1
2516,1,0
2517,1,0
2518,1,0
2519,1,0
2520,0,1
2521,0,1
2522,1,0
2523,0,1
2524,0,1
2525,1,0
2526,1,0
2527,1,0
2528,1,0
2529,1,0
2530,1,0
2531,1,0
2532,0,1
2533,1,0
2534,1,0
2535,1,0
2536,0,1
2537,0,1
2538,1,0
2539,1,0
2540,0,1
2541,1,0
2542,1,0
2543,1,0
2544,1,0
2545,1,0
2546,1,0
2547,1,0
2548,1,0
2549,1,0
2550,1,0
2551,1,0
2552,1,0
2553,1,0
2554,1,0
2555,1,0
2556,1,0
2557,1,0
2558,1,0
2559,1,0
2560,1,0
2561,1,0
2562,1,0
2563,1,0
2564,1,0
2565,1,0
2566,1,0
2567,1,0
2568,1,0
2569,1,0
2570,0,1
2571,1,0
2572,1,0
2573,1,0
2574,1,0
2575,1,0
2576,0,1
2577,1,0
2578,1,0
2579,1,0
2580,0,1
2581,1,0
2582,0,1
2583,0,1
2584,0,1
2585,1,0
2586,1,0
2587,1,0
2588,0,1
2589,0,1
2590,1,0
2591,0,1
2592,1,0
2593,0,1
2594,1,0
2595,1,0
2596,1,0
2597,0,1
2598,0,1
2599,1,0
2600,1,0
2601,1,0
2602,1,0
2603,1,0
2604,1,0
2605,1,0
2606,1,0
2607,1,0
2608,1,0
2609,1,0
2610,0,1
2611,1,0
2612,1,0
2613,0,1
2614,1,0
2615,0,1
2616,1,0
2617,1,0
2618,1,0
2619,0,1
2620,1,0
2621,0,1
2622,1,0
2623,1,0
2624,1,0
2625,0,1
2626,0,1
2627,0,1
2628,1,0
2629,0,1
2630,1,0
2631,1,0
2632,1,0
2633,1,0
2634,1,0
2635,1,0
2636,0,1
2637,1,0
2638,1,0
2639,1,0
2640,1,0
2641,0,1
2642,1,0
2643,1,0
2644,1,0
2645,1,0
2646,1,0
2647,1,0
2648,0,1
2649,1,0
2650,1,0
2651,0,1
2652,0,1
2653,1,0
2654,1,0
2655,0,1
2656,1,0
2657,1,0
2658,1,0
2659,1,0
2660,1,0
2661,1,0
2662,1,0
2663,1,0
2664,1,0
2665,1,0
2666,1,0
2667,0,1
2668,1,0
2669,1,0
2670,0,1
2671,1,0
2672,0,1
2673,1,0
2674,0,1
2675,0,1
2676,1,0
2677,1,0
2678,0,1
2679,1,0
2680,1,0
2681,1,0
2682,1,0
2683,1,0
2684,1,0
2685,1,0
2686,1,0
2687,1,0
2688,1,0
2689,0,1
2690,0,1
2691,1,0
2692,0,1
2693,1,0
2694,1,0
2695,0,1
2696,1,0
2697,1,0
2698,0,1
2699,1,0
2700,1,0
2701,0,1
2702,0,1
2703,1,0
2704,1,0
2705,1,0
2706,1,0
2707,1,0
2708,1,0
2709,1,0
2710,1,0
2711,0,1
2712,1,0
2713,0,1
2714,0,1
2715,1,0
2716,1,0
2717,1,0
2718,1,0
2719,1,0
2720,1,0
2721,1,0
2722,1,0
2723,0,1
2724,1,0
2725,1,0
2726,1,0
2727,1,0
2728,1,0
2729,1,0
2730,1,0
2731,0,1
2732,1,0
2733,0,1
2734,0,1
2735,1,0
2736,1,0
2737,1,0
2738,0,1
2739,1,0
2740,1,0
2741,0,1
2742,1,0
2743,1,0
2744,1,0
2745,1,0
2746,1,0
2747,0,1
2748,1,0
2749,1,0
2750,1,0
2751,0,1
2752,1,0
2753,0,1
2754,1,0
2755,0,1
2756,1,0
2757,0,1
2758,1,0
2759,1,0
2760,1,0
2761,0,1
2762,0,1
2763,1,0
2764,0,1
2765,1,0
2766,1,0
2767,1,0
2768,0,1
2769,1,0
2770,1,0
2771,0,1
2772,1,0
2773,1,0
2774,0,1
2775,1,0
2776,1,0
2777,0,1
2778,0,1
2779,1,0
2780,0,1
2781,1,0
2782,0,1
2783,1,0
2784,1,0
2785,0,1
2786,0,1
2787,0,1
2788,0,1
2789,0,1
2790,1,0
2791,1,0
2792,1,0
2793,0,1
2794,0,1
2795,0,1
2796,0,1
2797,1,0
2798,1,0
2799,1,0
2800,0,1
2801,0,1
2802,0,1
2803,1,0
2804,1,0
2805,0,1
2806,1,0
2807,1,0
2808,1,0
2809,0,1
2810,1,0
2811,1,0
2812,0,1
2813,0,1
2814,1,0
2815,1,0
2816,1,0
2817,0,1
2818,1,0
2819,1,0
2820,0,1
2821,1,0
2822,1,0
2823,1,0
2824,1,0
2825,1,0
2826,0,1
2827,0,1
2828,0,1
2829,0,1
2830,1,0
2831,1,0
2832,1,0
2833,1,0
2834,0,1
2835,1,0
2836,1,0
2837,1,0
2838,1,0
2839,1,0
2840,0,1
2841,1,0
2842,1,0
2843,1,0
2844,0,1
2845,1,0
2846,1,0
2847,0,1
2848,0,1
2849,1,0
2850,0,1
2851,1,0
2852,0,1
2853,1,0
2854,1,0
2855,1,0
2856,1,0
2857,0,1
2858,0,1
2859,1,0
2860,0,1
2861,0,1
2862,0,1
2863,1,0
2864,1,0
2865,0,1
2866,1,0
2867,1,0
2868,1,0
2869,1,0
2870,0,1
2871,1,0
2872,0,1
2873,0,1
2874,1,0
2875,1,0
2876,1,0
2877,0,1
2878,1,0
2879,0,1
2880,0,1
2881,1,0
2882,0,1
2883,0,1
2884,1,0
2885,0,1
2886,1,0
2887,1,0
2888,1,0
2889,0,1
2890,0,1
2891,1,0
2892,1,0
2893,1,0
2894,1,0
2895,0,1
2896,1,0
2897,0,1
2898,1,0
2899,0,1
2900,0,1
2901,0,1
2902,0,1
2903,1,0
2904,1,0
2905,1,0
2906,1,0
2907,0,1
2908,1,0
2909,0,1
2910,0,1
2911,1,0
2912,1,0
2913,1,0
2914,1,0
2915,1,0
2916,0,1
2917,1,0
2918,0,1
2919,1,0
2920,1,0
2921,1,0
2922,1,0
2923,0,1
2924,0,1
2925,0,1
2926,1,0
2927,1,0
2928,1,0
2929,1,0
2930,1,0
2931,1,0
2932,0,1
2933,0,1
2934,1,0
2935,0,1
2936,1,0
2937,1,0
2938,1,0
2939,1,0
2940,1,0
2941,0,1
2942,0,1
2943,1,0
2944,0,1
2945,1,0
2946,1,0
2947,0,1
2948,1,0
2949,1,0
2950,1,0
2951,0,1
2952,1,0
2953,0,1
2954,1,0
2955,1,0
2956,0,1
2957,0,1
2958,0,1
2959,1,0
2960,0,1
2961,1,0
2962,1,0
2963,1,0
2964,0,1
2965,1,0
2966,0,1
2967,1,0
2968,1,0
2969,1,0
2970,1,0
2971,1,0
2972,1,0
2973,1,0
2974,0,1
2975,0,1
2976,1,0
2977,0,1
2978,1,0
2979,0,1
2980,0,1
2981,1,0
2982,0,1
2983,1,0
2984,1,0
2985,1,0
2986,1,0
2987,1,0
2988,1,0
2989,1,0
2990,1,0
2991,1,0
2992,0,1
2993,0,1
2994,1,0
2995,1,0
2996,1,0
2997,1,0
2998,1,0
2999,0,1
3000,1,0
3001,1,0
3002,0,1
3003,1,0
3004,1,0
3005,1,0
3006,0,1
3007,0,1
3008,0,1
3009,1,0
3010,1,0
3011,0,1
3012,1,0
3013,0,1
3014,0,1
3015,1,0
3016,1,0
3017,1,0
3018,1,0
3019,1,0
3020,1,0
3021,1,0
3022,0,1
3023,0,1
3024,1,0
3025,1,0
3026,1,0
3027,0,1
3028,1,0
3029,0,1
3030,0,1
3031,0,1
3032,1,0
3033,0,1
3034,1,0
3035,1,0
3036,0,1
3037,1,0
3038,1,0
3039,1,0
3040,0,1
3041,1,0
3042,0,1
3043,1,0
3044,1,0
3045,0,1
3046,1,0
3047,0,1
3048,1,0
3049,0,1
3050,0,1
3051,1,0
3052,1,0
3053,1,0
3054,0,1
3055,0,1
3056,0,1
3057,0,1
3058,1,0
3059,1,0
3060,0,1
3061,1,0
3062,0,1
3063,1,0
3064,1,0
3065,1,0
3066,0,1
3067,1,0
3068,1,0
3069,0,1
3070,0,1
3071,0,1
3072,0,1
3073,1,0
3074,0,1
3075,1,0
3076,0,1
3077,0,1
3078,1,0
3079,1,0
3080,1,0
3081,1,0
3082,1,0
3083,1,0
3084,1,0
3085,0,1
3086,1,0
3087,0,1
3088,1,0
3089,0,1
3090,1,0
3091,0,1
3092,1,0
3093,1,0
3094,1,0
3095,1,0
3096,1,0
3097,0,1
3098,1,0
3099,0,1
3100,1,0
3101,0,1
3102,1,0
3103,1,0
3104,0,1
3105,0,1
3106,1,0
3107,1,0
3108,1,0
3109,1,0
3110,0,1
3111,1,0
3112,1,0
3113,1,0
3114,0,1
3115,0,1
3116,0,1
3117,0,1
3118,1,0
3119,1,0
3120,0,1
3121,0,1
3122,1,0
3123,0,1
3124,1,0
3125,0,1
3126,1,0
3127,1,0
3128,1,0
3129,0,1
3130,1,0
3131,1,0
3132,1,0
3133,0,1
3134,0,1
3135,0,1
3136,0,1
3137,0,1
3138,0,1
3139,0,1
3140,0,1
3141,1,0
3142,1,0
3143,1,0
3144,1,0
3145,0,1
3146,1,0
3147,0,1
3148,1,0
3149,1,0
3150,0,1
3151,0,1
3152,0,1
3153,1,0
3154,1,0
3155,0,1
3156,1,0
3157,0,1
3158,0,1
3159,1,0
3160,1,0
3161,1,0
3162,1,0
3163,0,1
3164,1,0
3165,0,1
3166,1,0
3167,1,0
3168,0,1
3169,1,0
3170,1,0
3171,0,1
3172,0,1
3173,1,0
3174,1,0
3175,1,0
3176,0,1
3177,1,0
3178,1,0
3179,1,0
3180,0,1
3181,0,1
3182,1,0
3183,1,0
3184,0,1
3185,0,1
3186,1,0
3187,1,0
3188,1,0
3189,0,1
3190,0,1
3191,1,0
3192,1,0
3193,0,1
3194,1,0
3195,1,0
3196,0,1
3197,0,1
3198,1,0
3199,1,0
3200,0,1
3201,1,0
3202,0,1
3203,1,0
3204,0,1
3205,1,0
3206,1,0
3207,1,0
3208,1,0
3209,1,0
3210,1,0
3211,0,1
3212,1,0
3213,1,0
3214,0,1
3215,0,1
3216,1,0
3217,1,0
3218,1,0
3219,1,0
3220,1,0
3221,1,0
3222,1,0
3223,1,0
3224,0,1
3225,0,1
3226,0,1
3227,0,1
3228,1,0
3229,0,1
3230,0,1
3231,1,0
3232,1,0
3233,0,1
3234,0,1
3235,1,0
3236,1,0
3237,1,0
3238,1,0
3239,0,1
3240,1,0
3241,1,0
3242,1,0
3243,1,0
3244,0,1
3245,1,0
3246,0,1
3247,1,0
3248,0,1
3249,1,0
3250,1,0
3251,1,0
3252,1,0
3253,1,0
3254,0,1
3255,1,0
3256,1,0
3257,0,1
3258,1,0
3259,1,0
3260,1,0
3261,1,0
3262,0,1
3263,1,0
3264,1,0
3265,0,1
3266,1,0
3267,1,0
3268,0,1
3269,1,0
3270,1,0
3271,1,0
3272,0,1
3273,1,0
3274,0,1
3275,1,0
3276,1,0
3277,0,1
3278,0,1
3279,0,1
3280,0,1
3281,1,0
3282,0,1
3283,0,1
3284,1,0
3285,1,0
3286,1,0
3287,1,0
3288,1,0
3289,1,0
3290,1,0
3291,0,1
3292,0,1
3293,0,1
3294,1,0
3295,0,1
3296,1,0
3297,0,1
3298,1,0
3299,1,0
3300,1,0
3301,0,1
3302,1,0
3303,1,0
3304,0,1
3305,1,0
3306,1,0
3307,1,0
3308,1,0
3309,0,1
3310,1,0
3311,1,0
3312,0,1
3313,1,0
3314,1,0
3315,1,0
3316,1,0
3317,0,1
3318,1,0
3319,0,1
3320,0,1
3321,0,1
3322,1,0
3323,1,0
3324,1,0
3325,1,0
3326,1,0
3327,1,0
3328,0,1
3329,0,1
3330,1,0
3331,0,1
3332,0,1
3333,0,1
3334,0,1
3335,0,1
3336,0,1
3337,0,1
3338,1,0
3339,0,1
3340,0,1
3341,1,0
3342,0,1
3343,0,1
3344,1,0
3345,1,0
3346,1,0
3347,1,0
3348,1,0
3349,1,0
3350,1,0
3351,0,1
3352,0,1
3353,1,0
3354,0,1
3355,0,1
3356,1,0
3357,0,1
3358,1,0
3359,1,0
3360,1,0
3361,0,1
3362,1,0
3363,1,0
3364,0,1
3365,0,1
3366,1,0
3367,0,1
3368,0,1
3369,0,1
3370,0,1
3371,1,0
3372,1,0
3373,1,0
3374,1,0
3375,0,1
3376,1,0
3377,0,1
3378,1,0
3379,0,1
3380,1,0
3381,1,0
3382,1,0
3383,1,0
3384,0,1
3385,1,0
3386,1,0
3387,0,1
3388,1,0
3389,1,0
3390,1,0
3391,1,0
3392,1,0
3393,1,0
3394,1,0
3395,0,1
3396,1,0
3397,1,0
3398,1,0
3399,1,0
3400,0,1
3401,1,0
3402,1,0
3403,1,0
3404,0,1
3405,0,1
3406,1,0
3407,1,0
3408,1,0
3409,1,0
3410,0,1
3411,1,0
3412,0,1
3413,1,0
3414,1,0
3415,1,0
3416,0,1
3417,1,0
3418,1,0
3419,1,0
3420,0,1
3421,0,1
3422,0,1
3423,1,0
3424,0,1
3425,1,0
3426,1,0
3427,1,0
3428,1,0
3429,1,0
3430,0,1
3431,0,1
3432,0,1
3433,1,0
3434,0,1
3435,0,1
3436,0,1
3437,1,0
3438,0,1
3439,0,1
3440,1,0
3441,0,1
3442,1,0
3443,1,0
3444,1,0
3445,0,1
3446,0,1
3447,1,0
3448,0,1
3449,1,0
3450,1,0
3451,0,1
3452,0,1
3453,1,0
3454,1,0
3455,1,0
3456,0,1
3457,1,0
3458,1,0
3459,1,0
3460,0,1
3461,0,1
3462,1,0
3463,1,0
3464,1,0
3465,0,1
3466,0,1
3467,1,0
3468,1,0
3469,1,0
3470,1,0
3471,1,0
3472,0,1
3473,0,1
3474,1,0
3475,1,0
3476,1,0
3477,1,0
3478,1,0
3479,0,1
3480,1,0
3481,1,0
3482,0,1
3483,1,0
3484,0,1
3485,1,0
3486,1,0
3487,1,0
3488,1,0
3489,1,0
3490,1,0
3491,0,1
3492,1,0
3493,1,0
3494,1,0
3495,1,0
3496,0,1
3497,1,0
3498,0,1
3499,0,1
3500,1,0
3501,0,1
3502,1,0
3503,1,0
3504,1,0
3505,1,0
3506,0,1
3507,1,0
3508,0,1
3509,0,1
3510,1,0
3511,1,0
3512,1,0
3513,1,0
3514,1,0
3515,1,0
3516,0,1
3517,1,0
3518,1,0
3519,1,0
3520,1,0
3521,0,1
3522,0,1
3523,1,0
3524,0,1
3525,1,0
3526,1,0
3527,0,1
3528,1,0
3529,1,0
3530,1,0
3531,0,1
3532,1,0
3533,0,1
3534,0,1
3535,1,0
3536,1,0
3537,1,0
3538,1,0
3539,1,0
3540,1,0
3541,1,0
3542,0,1
3543,1,0
3544,1,0
3545,1,0
3546,1,0
3547,1,0
3548,1,0
3549,1,0
3550,0,1
3551,1,0
3552,1,0
3553,1,0
3554,0,1
3555,1,0
3556,0,1
3557,1,0
3558,0,1
3559,1,0
3560,1,0
3561,0,1
3562,0,1
3563,0,1
3564,1,0
3565,1,0
3566,1,0
3567,0,1
3568,1,0
3569,0,1
3570,0,1
3571,1,0
3572,0,1
3573,0,1
3574,1,0
3575,0,1
3576,0,1
3577,1,0
3578,1,0
3579,1,0
3580,0,1
3581,1,0
3582,1,0
3583,0,1
3584,0,1
3585,0,1
3586,1,0
3587,0,1
3588,1,0
3589,0,1
3590,1,0
3591,0,1
3592,1,0
3593,0,1
3594,1,0
3595,1,0
3596,1,0
3597,0,1
3598,0,1
3599,0,1
3600,1,0
3601,1,0
3602,0,1
3603,0,1
3604,1,0
3605,0,1
3606,1,0
3607,1,0
3608,1,0
3609,1,0
3610,1,0
3611,0,1
3612,1,0
3613,1,0
3614,0,1
3615,1,0
3616,1,0
3617,0,1
3618,1,0
3619,0,1
3620,0,1
3621,0,1
3622,1,0
3623,0,1
3624,1,0
3625,1,0
3626,1,0
3627,0,1
3628,1,0
3629,1,0
3630,1,0
3631,0,1
3632,1,0
3633,1,0
3634,1,0
3635,1,0
3636,0,1
3637,1,0
3638,0,1
3639,0,1
3640,0,1
3641,1,0
3642,1,0
3643,0,1
3644,0,1
3645,0,1
3646,0,1
3647,0,1
3648,0,1
3649,0,1
3650,1,0
3651,1,0
3652,1,0
3653,0,1
3654,1,0
3655,0,1
3656,1,0
3657,1,0
3658,1,0
3659,1,0
3660,1,0
3661,0,1
3662,1,0
3663,0,1
3664,1,0
3665,1,0
3666,1,0
3667,0,1
3668,1,0
3669,1,0
3670,1,0
3671,0,1
3672,1,0
3673,0,1
3674,1,0
3675,1,0
3676,0,1
3677,1,0
3678,1,0
3679,0,1
3680,1,0
3681,1,0
3682,0,1
3683,1,0
3684,0,1
3685,1,0
3686,0,1
3687,0,1
3688,1,0
3689,1,0
3690,0,1
3691,1,0
3692,0,1
3693,1,0
3694,1,0
3695,0,1
3696,1,0
3697,1,0
3698,1,0
3699,1,0
3700,0,1
3701,1,0
3702,1,0
3703,1,0
3704,1,0
3705,1,0
3706,1,0
3707,0,1
3708,0,1
3709,1,0
3710,1,0
3711,1,0
3712,0,1
3713,1,0
3714,0,1
3715,1,0
3716,1,0
3717,1,0
3718,0,1
3719,0,1
3720,1,0
3721,1,0
3722,1,0
3723,1,0
3724,1,0
3725,1,0
3726,0,1
3727,1,0
3728,1,0
3729,1,0
3730,0,1
3731,0,1
3732,1,0
3733,1,0
3734,0,1
3735,1,0
3736,0,1
3737,1,0
3738,0,1
3739,1,0
3740,0,1
3741,1,0
3742,1,0
3743,1,0
3744,0,1
3745,1,0
3746,1,0
3747,0,1
3748,0,1
3749,0,1
3750,0,1
3751,1,0
3752,0,1
3753,0,1
3754,1,0
3755,1,0
3756,1,0
3757,1,0
3758,1,0
3759,0,1
3760,0,1
3761,0,1
3762,0,1
3763,1,0
3764,0,1
3765,1,0
3766,0,1
3767,1,0
3768,1,0
3769,1,0
3770,0,1
3771,0,1
3772,0,1
3773,0,1
3774,1,0
3775,1,0
3776,1,0
3777,1,0
3778,1,0
3779,1,0
3780,0,1
3781,0,1
3782,1,0
3783,1,0
3784,1,0
3785,1,0
3786,1,0
3787,0,1
3788,1,0
3789,1,0
3790,0,1
3791,0,1
3792,1,0
3793,1,0
3794,0,1
3795,0,1
3796,0,1
3797,1,0
3798,0,1
3799,0,1
3800,0,1
3801,0,1
3802,0,1
3803,0,1
3804,1,0
3805,0,1
3806,0,1
3807,1,0
3808,1,0
3809,1,0
3810,0,1
3811,0,1
3812,0,1
3813,0,1
3814,0,1
3815,1,0
3816,1,0
3817,0,1
3818,1,0
3819,1,0
3820,0,1
3821,0,1
3822,1,0
3823,0,1
3824,0,1
3825,1,0
3826,1,0
3827,1,0
3828,1,0
3829,1,0
3830,1,0
3831,0,1
3832,1,0
3833,0,1
3834,0,1
3835,0,1
3836,1,0
3837,0,1
3838,1,0
3839,0,1
3840,0,1
3841,1,0
3842,0,1
3843,1,0
3844,1,0
3845,0,1
3846,0,1
3847,1,0
3848,0,1
3849,1,0
3850,0,1
3851,1,0
3852,1,0
3853,1,0
3854,0,1
3855,0,1
3856,1,0
3857,1,0
3858,0,1
3859,1,0
3860,1,0
3861,1,0
3862,0,1
3863,1,0
3864,0,1
3865,1,0
3866,1,0
3867,0,1
3868,1,0
3869,1,0
3870,1,0
3871,0,1
3872,1,0
3873,0,1
3874,1,0
3875,0,1
3876,0,1
3877,1,0
3878,1,0
3879,0,1
3880,1,0
3881,1,0
3882,0,1
3883,1,0
3884,1,0
3885,1,0
3886,1,0
3887,1,0
3888,1,0
3889,1,0
3890,1,0
3891,1,0
3892,1,0
3893,1,0
3894,1,0
3895,1,0
3896,0,1
3897,1,0
3898,1,0
3899,1,0
3900,1,0
3901,1,0
3902,1,0
3903,1,0
3904,1,0
3905,0,1
3906,0,1
3907,1,0
3908,0,1
3909,1,0
3910,1,0
3911,1,0
3912,1,0
3913,1,0
3914,1,0
3915,1,0
3916,0,1
3917,0,1
3918,1,0
3919,1,0
3920,0,1
3921,0,1
3922,1,0
3923,0,1
3924,1,0
3925,0,1
3926,1,0
3927,1,0
3928,1,0
3929,0,1
3930,1,0
3931,1,0
3932,1,0
3933,1,0
3934,1,0
3935,0,1
3936,1,0
3937,0,1
3938,1,0
3939,1,0
3940,1,0
3941,0,1
3942,1,0
3943,0,1
3944,1,0
3945,1,0
3946,1,0
3947,0,1
3948,1,0
3949,1,0
3950,1,0
3951,1,0
3952,0,1
3953,1,0
3954,1,0
3955,1,0
3956,0,1
3957,1,0
3958,0,1
3959,1,0
3960,0,1
3961,0,1
3962,1,0
3963,1,0
3964,1,0
3965,1,0
3966,0,1
3967,1,0
3968,0,1
3969,1,0
3970,0,1
3971,0,1
3972,1,0
3973,1,0
3974,1,0
3975,1,0
3976,1,0
3977,1,0
3978,0,1
3979,1,0
3980,0,1
3981,1,0
3982,1,0
3983,0,1
3984,0,1
3985,0,1
3986,1,0
3987,1,0
3988,1,0
3989,0,1
3990,0,1
3991,1,0
3992,0,1
3993,0,1
3994,1,0
3995,1,0
3996,0,1
3997,1,0
3998,0,1
3999,1,0
4000,1,0
4001,0,1
4002,1,0
4003,1,0
4004,1,0
4005,1,0
4006,1,0
4007,1,0
4008,0,1
4009,0,1
4010,1,0
4011,0,1
4012,0,1
4013,1,0
4014,1,0
4015,1,0
4016,0,1
4017,1,0
4018,1,0
4019,1,0
4020,1,0
4021,0,1
4022,1,0
4023,1,0
4024,0,1
4025,1,0
4026,0,1
4027,1,0
4028,1,0
4029,1,0
4030,1,0
4031,1,0
4032,0,1
4033,1,0
4034,1,0
4035,0,1
4036,0,1
4037,1,0
4038,1,0
4039,1,0
4040,1,0
4041,0,1
4042,1,0
4043,1,0
4044,1,0
4045,1,0
4046,0,1
4047,1,0
4048,1,0
4049,1,0
4050,1,0
4051,0,1
4052,0,1
4053,1,0
4054,1,0
4055,1,0
4056,0,1
4057,1,0
4058,1,0
4059,1,0
4060,0,1
4061,1,0
4062,1,0
4063,0,1
4064,1,0
4065,1,0
4066,0,1
4067,1,0
4068,1,0
4069,0,1
4070,0,1
4071,0,1
4072,1,0
4073,0,1
4074,1,0
4075,1,0
4076,1,0
4077,1,0
4078,1,0
4079,1,0
4080,0,1
4081,1,0
4082,1,0
4083,0,1
4084,1,0
4085,1,0
4086,1,0
4087,1,0
4088,1,0
4089,1,0
4090,1,0
4091,0,1
4092,1,0
4093,1,0
4094,1,0
4095,0,1
4096,1,0
4097,1,0
4098,0,1
4099,1,0
4100,0,1
4101,0,1
4102,1,0
4103,0,1
4104,1,0
4105,1,0
4106,0,1
4107,1,0
4108,1,0
4109,0,1
4110,1,0
4111,1,0
4112,1,0
4113,0,1
4114,1,0
4115,0,1
4116,0,1
4117,0,1
4118,1,0
4119,1,0
4120,1,0
4121,1,0
4122,0,1
4123,1,0
4124,0,1
4125,0,1
4126,0,1
4127,1,0
4128,0,1
4129,0,1
4130,1,0
4131,1,0
4132,1,0
4133,1,0
4134,1,0
4135,1,0
4136,0,1
4137,1,0
4138,0,1
4139,1,0
