,0,1
2141,1,0
2142,1,0
2143,0,1
2144,1,0
2145,0,1
2146,1,0
2147,1,0
2148,0,1
2149,1,0
2150,0,1
2151,1,0
2152,0,1
2153,1,0
2154,1,0
2155,1,0
2156,0,1
2157,0,1
2158,0,1
2159,0,1
2160,1,0
2161,0,1
2162,1,0
2163,1,0
2164,1,0
2165,0,1
2166,1,0
2167,0,1
2168,1,0
2169,1,0
2170,0,1
2171,1,0
2172,1,0
2173,0,1
2174,1,0
2175,0,1
2176,0,1
2177,1,0
2178,1,0
2179,1,0
2180,1,0
2181,0,1
2182,0,1
2183,1,0
2184,1,0
2185,1,0
2186,1,0
2187,1,0
2188,1,0
2189,1,0
2190,0,1
2191,1,0
2192,1,0
2193,1,0
2194,1,0
2195,1,0
2196,1,0
2197,1,0
2198,0,1
2199,0,1
2200,0,1
2201,0,1
2202,1,0
2203,0,1
2204,1,0
2205,0,1
2206,1,0
2207,1,0
2208,1,0
2209,0,1
2210,1,0
2211,1,0
2212,1,0
2213,1,0
2214,1,0
2215,0,1
2216,1,0
2217,1,0
2218,1,0
2219,1,0
2220,1,0
2221,1,0
2222,0,1
2223,0,1
2224,1,0
2225,0,1
2226,1,0
2227,1,0
2228,0,1
2229,0,1
2230,1,0
2231,0,1
2232,1,0
2233,1,0
2234,1,0
2235,1,0
2236,0,1
2237,1,0
2238,0,1
2239,1,0
2240,1,0
2241,0,1
2242,1,0
2243,1,0
2244,0,1
2245,1,0
2246,1,0
2247,1,0
2248,0,1
2249,0,1
2250,1,0
2251,0,1
2252,1,0
2253,1,0
2254,1,0
2255,1,0
2256,1,0
2257,1,0
2258,1,0
2259,1,0
2260,0,1
2261,1,0
2262,1,0
2263,1,0
2264,1,0
2265,1,0
2266,1,0
2267,1,0
2268,0,1
2269,1,0
2270,1,0
2271,0,1
2272,0,1
2273,1,0
2274,0,1
2275,1,0
2276,1,0
2277,1,0
2278,1,0
2279,1,0
2280,1,0
2281,1,0
2282,0,1
2283,1,0
2284,0,1
2285,0,1
2286,0,1
2287,1,0
2288,1,0
2289,1,0
2290,0,1
2291,1,0
2292,0,1
2293,1,0
2294,0,1
2295,1,0
2296,1,0
2297,0,1
2298,1,0
2299,1,0
2300,1,0
2301,0,1
2302,1,0
2303,1,0
2304,0,1
2305,0,1
2306,0,1
2307,1,0
2308,1,0
2309,1,0
2310,0,1
2311,1,0
2312,1,0
2313,1,0
2314,1,0
2315,0,1
2316,1,0
2317,1,0
2318,1,0
2319,1,0
2320,1,0
2321,1,0
2322,1,0
2323,1,0
2324,0,1
2325,1,0
2326,0,1
2327,0,1
2328,1,0
2329,0,1
2330,0,1
2331,1,0
2332,0,1
2333,1,0
2334,1,0
2335,1,0
2336,1,0
2337,1,0
2338,1,0
2339,1,0
2340,1,0
2341,1,0
2342,1,0
2343,1,0
2344,0,1
2345,1,0
2346,1,0
2347,1,0
2348,1,0
2349,0,1
2350,0,1
2351,1,0
2352,1,0
2353,1,0
2354,1,0
2355,0,1
2356,1,0
2357,1,0
2358,1,0
2359,0,1
2360,0,1
2361,1,0
2362,1,0
2363,1,0
2364,1,0
2365,0,1
2366,0,1
2367,1,0
2368,0,1
2369,0,1
2370,1,0
2371,1,0
2372,1,0
2373,1,0
2374,0,1
2375,0,1
2376,0,1
2377,1,0
2378,0,1
2379,0,1
2380,0,1
2381,0,1
2382,1,0
2383,0,1
2384,1,0
2385,0,1
2386,1,0
2387,0,1
2388,0,1
2389,0,1
2390,1,0
2391,1,0
2392,0,1
2393,1,0
2394,1,0
2395,1,0
2396,0,1
2397,0,1
2398,1,0
2399,1,0
2400,1,0
2401,0,1
2402,1,0
2403,1,0
2404,1,0
2405,1,0
2406,1,0
2407,1,0
2408,0,1
2409,1,0
2410,0,1
2411,0,1
2412,1,0
2413,1,0
2414,1,0
2415,1,0
2416,0,1
2417,0,1
2418,0,1
2419,0,1
2420,1,0
2421,1,0
2422,0,1
2423,1,0
2424,0,1
2425,1,0
2426,0,1
2427,1,0
2428,0,1
2429,0,1
2430,1,0
2431,1,0
2432,1,0
2433,1,0
2434,0,1
2435,1,0
2436,1,0
2437,0,1
2438,1,0
2439,1,0
2440,0,1
2441,1,0
2442,1,0
2443,1,0
2444,1,0
2445,1,0
2446,1,0
2447,1,0
2448,1,0
2449,0,1
2450,0,1
2451,0,1
2452,1,0
2453,1,0
2454,1,0
2455,0,1
2456,1,0
2457,1,0
2458,1,0
2459,1,0
2460,1,0
2461,0,1
2462,1,0
2463,1,0
2464,1,0
2465,0,1
2466,1,0
2467,0,1
2468,1,0
2469,0,1
2470,0,1
2471,1,0
2472,0,1
2473,1,0
2474,1,0
2475,1,0
2476,1,0
2477,0,1
2478,0,1
2479,1,0
2480,0,1
2481,1,0
2482,1,0
2483,1,0
2484,1,0
2485,1,0
2486,1,0
2487,0,1
2488,1,0
2489,0,1
2490,1,0
2491,0,1
2492,0,1
2493,1,0
2494,0,1
2495,0,1
2496,1,0
2497,1,0
2498,1,0
2499,1,0
2500,0,1
2501,1,0
2502,1,0
2503,1,0
2504,1,0
2505,1,0
2506,0,1
2507,1,0
2508,0,1
2509,1,0
2510,1,0
2511,0,1
2512,0,1
2513,0,1
2514,1,0
2515,1,0
2516,0,1
2517,1,0
2518,1,0
2519,0,1
2520,1,0
2521,1,0
2522,0,1
2523,0,1
2524,0,1
2525,0,1
2526,1,0
2527,1,0
2528,1,0
2529,1,0
2530,1,0
2531,0,1
2532,1,0
2533,1,0
2534,1,0
2535,1,0
2536,1,0
2537,0,1
2538,0,1
2539,0,1
2540,1,0
2541,0,1
2542,1,0
2543,0,1
2544,0,1
2545,0,1
2546,1,0
2547,1,0
2548,1,0
2549,1,0
2550,1,0
2551,0,1
2552,1,0
2553,1,0
2554,1,0
2555,1,0
2556,0,1
2557,0,1
2558,0,1
2559,0,1
2560,1,0
2561,1,0
2562,0,1
2563,0,1
2564,0,1
2565,1,0
2566,1,0
2567,0,1
2568,1,0
2569,0,1
2570,1,0
2571,0,1
2572,1,0
2573,1,0
2574,1,0
2575,1,0
2576,1,0
2577,1,0
2578,1,0
2579,1,0
2580,1,0
2581,0,1
2582,1,0
2583,1,0
2584,1,0
2585,0,1
2586,1,0
2587,1,0
2588,1,0
2589,1,0
2590,1,0
2591,1,0
2592,1,0
2593,1,0
2594,0,1
2595,1,0
2596,1,0
2597,1,0
2598,1,0
2599,1,0
2600,1,0
2601,1,0
2602,1,0
2603,1,0
2604,1,0
2605,0,1
2606,0,1
2607,0,1
2608,0,1
2609,0,1
2610,1,0
2611,1,0
2612,0,1
2613,1,0
2614,0,1
2615,1,0
2616,0,1
2617,1,0
2618,1,0
2619,1,0
2620,0,1
2621,1,0
2622,1,0
2623,1,0
2624,0,1
2625,1,0
2626,1,0
2627,1,0
2628,0,1
2629,0,1
2630,0,1
2631,1,0
2632,1,0
2633,0,1
2634,0,1
2635,0,1
2636,1,0
2637,1,0
2638,1,0
2639,1,0
2640,1,0
2641,0,1
2642,1,0
2643,1,0
2644,1,0
2645,0,1
2646,1,0
2647,0,1
2648,0,1
2649,0,1
2650,0,1
2651,1,0
2652,1,0
2653,0,1
2654,0,1
2655,0,1
2656,1,0
2657,0,1
2658,1,0
2659,0,1
2660,1,0
2661,1,0
2662,1,0
2663,0,1
2664,1,0
2665,1,0
2666,1,0
2667,0,1
2668,1,0
2669,0,1
2670,1,0
2671,0,1
2672,0,1
2673,0,1
2674,1,0
2675,1,0
2676,1,0
2677,1,0
2678,1,0
2679,1,0
2680,1,0
2681,1,0
2682,1,0
2683,1,0
2684,0,1
2685,1,0
2686,1,0
2687,1,0
2688,0,1
2689,1,0
2690,1,0
2691,1,0
2692,0,1
2693,1,0
2694,0,1
2695,1,0
2696,0,1
2697,1,0
2698,1,0
2699,0,1
2700,1,0
2701,0,1
2702,1,0
2703,1,0
2704,1,0
2705,1,0
2706,1,0
2707,0,1
2708,0,1
2709,1,0
2710,0,1
2711,0,1
2712,1,0
2713,1,0
2714,1,0
2715,1,0
2716,0,1
2717,0,1
2718,1,0
2719,0,1
2720,1,0
2721,1,0
2722,1,0
2723,1,0
2724,0,1
2725,0,1
2726,1,0
2727,0,1
2728,1,0
2729,1,0
2730,1,0
2731,0,1
2732,1,0
2733,0,1
2734,0,1
2735,1,0
2736,1,0
2737,1,0
2738,1,0
2739,1,0
2740,1,0
2741,1,0
2742,1,0
2743,1,0
2744,0,1
2745,1,0
2746,1,0
2747,1,0
2748,1,0
2749,1,0
2750,0,1
2751,1,0
2752,0,1
2753,1,0
2754,1,0
2755,1,0
2756,0,1
2757,0,1
2758,1,0
2759,0,1
2760,1,0
2761,0,1
2762,1,0
2763,1,0
2764,1,0
2765,1,0
2766,1,0
2767,1,0
2768,0,1
2769,1,0
2770,1,0
2771,1,0
2772,0,1
2773,0,1
2774,0,1
2775,0,1
2776,1,0
2777,1,0
2778,1,0
2779,1,0
2780,1,0
2781,1,0
2782,0,1
2783,1,0
2784,1,0
2785,1,0
2786,0,1
2787,1,0
2788,1,0
2789,0,1
2790,1,0
2791,0,1
2792,1,0
2793,1,0
2794,1,0
2795,0,1
2796,1,0
2797,1,0
2798,1,0
2799,1,0
2800,1,0
2801,0,1
2802,0,1
2803,1,0
2804,1,0
2805,1,0
2806,1,0
2807,0,1
2808,0,1
2809,1,0
2810,0,1
2811,1,0
2812,1,0
2813,1,0
2814,0,1
2815,0,1
2816,1,0
2817,0,1
2818,1,0
2819,0,1
2820,1,0
2821,0,1
2822,0,1
2823,1,0
2824,0,1
2825,1,0
2826,0,1
2827,1,0
2828,1,0
2829,1,0
2830,0,1
2831,0,1
2832,1,0
2833,1,0
2834,0,1
2835,1,0
2836,1,0
2837,1,0
2838,1,0
2839,1,0
2840,1,0
2841,0,1
2842,1,0
2843,1,0
2844,0,1
2845,0,1
2846,1,0
2847,0,1
2848,1,0
2849,0,1
2850,0,1
2851,0,1
2852,0,1
2853,1,0
2854,1,0
2855,1,0
2856,0,1
2857,1,0
2858,1,0
2859,1,0
2860,1,0
2861,0,1
2862,0,1
2863,0,1
2864,1,0
2865,1,0
2866,1,0
2867,1,0
2868,1,0
2869,1,0
2870,0,1
2871,1,0
2872,0,1
2873,1,0
2874,1,0
2875,1,0
2876,0,1
2877,1,0
2878,1,0
2879,1,0
2880,0,1
2881,1,0
2882,0,1
2883,0,1
2884,0,1
2885,0,1
2886,0,1
2887,0,1
2888,1,0
2889,1,0
2890,0,1
2891,0,1
2892,0,1
2893,1,0
2894,0,1
2895,1,0
2896,1,0
2897,0,1
2898,1,0
2899,0,1
2900,1,0
2901,1,0
2902,1,0
2903,1,0
2904,1,0
2905,0,1
2906,0,1
2907,0,1
2908,0,1
2909,1,0
2910,1,0
2911,1,0
2912,0,1
2913,1,0
2914,1,0
2915,0,1
2916,1,0
2917,1,0
2918,1,0
2919,1,0
2920,1,0
2921,1,0
2922,1,0
2923,0,1
2924,0,1
2925,0,1
2926,0,1
2927,1,0
2928,0,1
2929,1,0
2930,0,1
2931,1,0
2932,1,0
2933,1,0
2934,1,0
2935,1,0
2936,1,0
2937,1,0
2938,0,1
2939,1,0
2940,1,0
2941,1,0
2942,1,0
2943,1,0
2944,0,1
2945,1,0
2946,0,1
2947,1,0
2948,1,0
2949,1,0
2950,1,0
2951,1,0
2952,1,0
2953,1,0
2954,1,0
2955,1,0
2956,1,0
2957,1,0
2958,1,0
2959,1,0
2960,0,1
2961,1,0
2962,1,0
2963,0,1
2964,1,0
2965,0,1
2966,1,0
2967,1,0
2968,0,1
2969,0,1
2970,1,0
2971,1,0
2972,1,0
2973,1,0
2974,0,1
2975,0,1
2976,0,1
2977,1,0
2978,0,1
2979,0,1
2980,1,0
2981,1,0
2982,1,0
2983,0,1
2984,1,0
2985,1,0
2986,1,0
2987,1,0
2988,1,0
2989,0,1
2990,0,1
2991,0,1
2992,0,1
2993,1,0
2994,1,0
2995,0,1
2996,1,0
2997,1,0
2998,0,1
2999,1,0
3000,0,1
3001,1,0
3002,1,0
3003,0,1
3004,0,1
3005,1,0
3006,0,1
3007,1,0
3008,0,1
3009,1,0
3010,1,0
3011,1,0
3012,1,0
3013,1,0
3014,0,1
3015,1,0
3016,0,1
3017,1,0
3018,1,0
3019,1,0
3020,1,0
3021,1,0
3022,1,0
3023,1,0
3024,0,1
3025,1,0
3026,0,1
3027,1,0
3028,0,1
3029,0,1
3030,1,0
3031,1,0
3032,0,1
3033,1,0
3034,0,1
3035,1,0
3036,1,0
3037,1,0
3038,1,0
3039,0,1
3040,1,0
3041,1,0
3042,1,0
3043,1,0
3044,1,0
3045,1,0
3046,1,0
3047,0,1
3048,0,1
3049,0,1
3050,0,1
3051,0,1
3052,1,0
3053,1,0
3054,1,0
3055,1,0
3056,1,0
3057,1,0
3058,1,0
3059,1,0
3060,1,0
3061,1,0
3062,0,1
3063,1,0
3064,1,0
3065,1,0
3066,1,0
3067,1,0
3068,1,0
3069,1,0
3070,1,0
3071,1,0
3072,1,0
3073,1,0
3074,1,0
3075,1,0
3076,0,1
3077,1,0
3078,1,0
3079,1,0
3080,1,0
3081,0,1
3082,1,0
3083,0,1
3084,1,0
3085,0,1
3086,0,1
3087,1,0
3088,1,0
3089,1,0
3090,0,1
3091,1,0
3092,0,1
3093,1,0
3094,1,0
3095,1,0
3096,1,0
3097,0,1
3098,0,1
3099,1,0
3100,0,1
3101,1,0
3102,0,1
3103,0,1
3104,0,1
3105,1,0
3106,1,0
3107,0,1
3108,1,0
3109,0,1
3110,0,1
3111,1,0
3112,1,0
3113,1,0
3114,1,0
3115,1,0
3116,0,1
3117,1,0
3118,1,0
3119,0,1
3120,1,0
3121,0,1
3122,0,1
3123,1,0
3124,1,0
3125,0,1
3126,0,1
3127,1,0
3128,0,1
3129,1,0
3130,0,1
3131,1,0
3132,1,0
3133,0,1
3134,1,0
3135,1,0
3136,1,0
3137,0,1
3138,0,1
3139,1,0
3140,1,0
3141,0,1
3142,1,0
3143,0,1
3144,1,0
3145,0,1
3146,1,0
3147,1,0
3148,1,0
3149,1,0
3150,1,0
3151,1,0
3152,0,1
3153,1,0
3154,0,1
3155,0,1
3156,1,0
3157,1,0
3158,1,0
3159,0,1
3160,0,1
3161,0,1
3162,1,0
3163,0,1
3164,1,0
3165,1,0
3166,0,1
3167,0,1
3168,0,1
3169,1,0
3170,1,0
3171,1,0
3172,0,1
3173,0,1
3174,0,1
3175,0,1
3176,1,0
3177,1,0
3178,1,0
3179,1,0
3180,1,0
3181,0,1
3182,1,0
3183,0,1
3184,1,0
3185,1,0
3186,1,0
3187,1,0
3188,1,0
3189,1,0
3190,1,0
3191,0,1
3192,0,1
3193,1,0
3194,1,0
3195,1,0
3196,1,0
3197,1,0
3198,1,0
3199,1,0
3200,1,0
3201,1,0
3202,1,0
3203,0,1
3204,1,0
3205,1,0
3206,1,0
3207,1,0
3208,1,0
3209,0,1
3210,0,1
3211,1,0
3212,1,0
3213,1,0
3214,1,0
3215,0,1
3216,1,0
3217,1,0
3218,0,1
3219,1,0
3220,1,0
3221,1,0
3222,0,1
3223,1,0
3224,1,0
3225,0,1
3226,1,0
3227,1,0
3228,1,0
3229,1,0
3230,1,0
3231,1,0
3232,1,0
3233,1,0
3234,1,0
3235,1,0
3236,1,0
3237,0,1
3238,0,1
3239,1,0
3240,1,0
3241,1,0
3242,1,0
3243,0,1
3244,1,0
3245,1,0
3246,1,0
3247,0,1
3248,1,0
3249,1,0
3250,1,0
3251,1,0
3252,0,1
3253,0,1
3254,1,0
3255,1,0
3256,0,1
3257,0,1
3258,0,1
3259,1,0
3260,1,0
3261,1,0
3262,0,1
3263,1,0
3264,0,1
3265,1,0
3266,0,1
3267,1,0
3268,1,0
3269,0,1
3270,1,0
3271,0,1
3272,0,1
3273,1,0
3274,1,0
3275,1,0
3276,0,1
3277,1,0
3278,1,0
3279,0,1
3280,0,1
3281,0,1
3282,0,1
3283,1,0
3284,0,1
3285,0,1
3286,1,0
3287,0,1
3288,0,1
3289,0,1
3290,1,0
3291,0,1
3292,1,0
3293,1,0
3294,1,0
3295,0,1
3296,1,0
3297,1,0
3298,1,0
3299,1,0
3300,0,1
3301,1,0
3302,1,0
3303,1,0
3304,1,0
3305,0,1
3306,0,1
3307,1,0
3308,0,1
3309,1,0
3310,1,0
3311,0,1
3312,1,0
3313,1,0
3314,1,0
3315,0,1
3316,0,1
3317,0,1
3318,0,1
3319,1,0
3320,1,0
3321,1,0
3322,1,0
3323,1,0
3324,1,0
3325,1,0
3326,1,0
3327,1,0
3328,1,0
3329,1,0
3330,1,0
3331,1,0
3332,1,0
3333,1,0
3334,0,1
3335,0,1
3336,0,1
3337,1,0
3338,0,1
3339,0,1
3340,0,1
3341,0,1
3342,0,1
3343,1,0
3344,0,1
3345,1,0
3346,1,0
3347,0,1
3348,0,1
3349,1,0
3350,1,0
3351,1,0
3352,1,0
3353,1,0
3354,0,1
3355,0,1
3356,1,0
3357,1,0
3358,0,1
3359,1,0
3360,0,1
3361,1,0
3362,1,0
3363,1,0
3364,0,1
3365,0,1
3366,1,0
3367,1,0
3368,0,1
3369,1,0
3370,1,0
3371,1,0
3372,1,0
3373,1,0
3374,0,1
3375,1,0
3376,0,1
3377,0,1
3378,0,1
3379,1,0
3380,1,0
3381,1,0
3382,1,0
3383,0,1
3384,1,0
3385,0,1
3386,0,1
3387,1,0
3388,1,0
3389,0,1
3390,1,0
3391,0,1
3392,0,1
3393,1,0
3394,1,0
3395,0,1
3396,1,0
3397,1,0
3398,1,0
3399,0,1
3400,0,1
3401,0,1
3402,1,0
3403,1,0
3404,1,0
3405,0,1
3406,1,0
3407,0,1
3408,1,0
3409,1,0
3410,0,1
3411,1,0
3412,1,0
3413,1,0
3414,0,1
3415,1,0
3416,1,0
3417,0,1
3418,1,0
3419,1,0
3420,1,0
3421,0,1
3422,1,0
3423,1,0
3424,1,0
3425,1,0
3426,1,0
3427,0,1
3428,1,0
3429,0,1
3430,1,0
3431,1,0
3432,0,1
3433,1,0
3434,1,0
3435,1,0
3436,1,0
3437,1,0
3438,1,0
3439,1,0
3440,1,0
3441,0,1
3442,1,0
3443,1,0
3444,0,1
3445,1,0
3446,0,1
3447,1,0
3448,1,0
3449,0,1
3450,1,0
3451,1,0
3452,0,1
3453,1,0
3454,1,0
3455,1,0
3456,0,1
3457,1,0
3458,1,0
3459,1,0
3460,1,0
3461,0,1
3462,0,1
3463,1,0
3464,1,0
3465,1,0
3466,1,0
3467,1,0
3468,0,1
3469,0,1
3470,1,0
3471,0,1
3472,1,0
3473,1,0
3474,0,1
3475,1,0
3476,1,0
3477,0,1
3478,0,1
3479,1,0
3480,0,1
3481,1,0
3482,1,0
3483,1,0
3484,1,0
3485,1,0
3486,1,0
3487,1,0
3488,0,1
3489,0,1
3490,0,1
3491,0,1
3492,1,0
3493,1,0
3494,1,0
3495,1,0
3496,0,1
3497,0,1
3498,1,0
3499,1,0
3500,0,1
3501,0,1
3502,0,1
3503,1,0
3504,1,0
3505,1,0
3506,1,0
3507,0,1
3508,1,0
3509,1,0
3510,0,1
3511,1,0
3512,0,1
3513,1,0
3514,1,0
3515,1,0
3516,0,1
3517,1,0
3518,1,0
3519,1,0
3520,0,1
3521,1,0
3522,0,1
3523,1,0
3524,1,0
3525,1,0
3526,0,1
3527,1,0
3528,1,0
3529,0,1
3530,1,0
3531,1,0
3532,1,0
3533,1,0
3534,0,1
3535,1,0
3536,0,1
3537,1,0
3538,1,0
3539,0,1
3540,0,1
3541,1,0
3542,1,0
3543,0,1
3544,1,0
3545,1,0
3546,1,0
3547,1,0
3548,0,1
3549,1,0
3550,0,1
3551,0,1
3552,0,1
3553,1,0
3554,1,0
3555,1,0
3556,1,0
3557,1,0
3558,0,1
3559,1,0
3560,1,0
3561,1,0
3562,1,0
3563,0,1
3564,1,0
3565,0,1
3566,0,1
3567,0,1
3568,1,0
3569,1,0
3570,1,0
3571,0,1
3572,0,1
3573,1,0
3574,1,0
3575,1,0
3576,1,0
3577,1,0
3578,1,0
3579,1,0
3580,1,0
3581,1,0
3582,0,1
3583,1,0
3584,1,0
3585,1,0
3586,1,0
3587,0,1
3588,0,1
3589,1,0
3590,1,0
3591,1,0
3592,1,0
3593,1,0
3594,0,1
3595,1,0
3596,1,0
3597,1,0
3598,0,1
3599,0,1
3600,0,1
3601,1,0
3602,1,0
3603,1,0
3604,1,0
3605,0,1
3606,0,1
3607,0,1
3608,0,1
3609,1,0
3610,1,0
3611,0,1
3612,0,1
3613,1,0
3614,1,0
3615,0,1
3616,1,0
3617,1,0
3618,1,0
3619,1,0
3620,1,0
3621,1,0
3622,0,1
3623,1,0
3624,1,0
3625,1,0
3626,0,1
3627,0,1
3628,1,0
3629,0,1
3630,1,0
3631,1,0
3632,1,0
3633,1,0
3634,0,1
3635,0,1
3636,1,0
3637,1,0
3638,1,0
3639,1,0
3640,1,0
3641,0,1
3642,0,1
3643,1,0
3644,0,1
3645,1,0
3646,1,0
3647,1,0
3648,0,1
3649,0,1
3650,1,0
3651,0,1
3652,0,1
3653,0,1
3654,1,0
3655,1,0
3656,0,1
3657,1,0
3658,1,0
3659,0,1
3660,1,0
3661,1,0
3662,0,1
3663,1,0
3664,1,0
3665,1,0
3666,1,0
3667,1,0
3668,0,1
3669,1,0
3670,0,1
3671,0,1
3672,0,1
3673,0,1
3674,0,1
3675,0,1
3676,1,0
3677,0,1
3678,1,0
3679,0,1
3680,1,0
3681,0,1
3682,0,1
3683,1,0
3684,1,0
3685,1,0
3686,0,1
3687,1,0
3688,1,0
3689,1,0
3690,0,1
3691,1,0
3692,1,0
3693,0,1
3694,1,0
3695,1,0
3696,1,0
3697,1,0
3698,0,1
3699,1,0
3700,0,1
3701,0,1
3702,1,0
3703,1,0
3704,1,0
3705,1,0
3706,1,0
3707,1,0
3708,1,0
3709,1,0
3710,0,1
3711,1,0
3712,1,0
3713,0,1
3714,1,0
3715,0,1
3716,1,0
3717,1,0
3718,1,0
3719,1,0
3720,0,1
3721,1,0
3722,1,0
3723,1,0
3724,1,0
3725,1,0
3726,0,1
3727,0,1
3728,0,1
3729,0,1
3730,1,0
3731,1,0
3732,1,0
3733,1,0
3734,1,0
3735,0,1
3736,1,0
3737,1,0
3738,1,0
3739,0,1
3740,1,0
3741,0,1
3742,0,1
3743,1,0
3744,1,0
3745,0,1
3746,1,0
3747,1,0
3748,1,0
3749,1,0
3750,1,0
3751,0,1
3752,1,0
3753,0,1
3754,0,1
3755,1,0
3756,0,1
3757,0,1
3758,1,0
3759,0,1
3760,1,0
3761,1,0
3762,1,0
3763,0,1
3764,0,1
3765,0,1
3766,1,0
3767,1,0
3768,0,1
3769,1,0
3770,0,1
3771,1,0
3772,0,1
3773,1,0
3774,0,1
3775,1,0
3776,0,1
3777,1,0
3778,0,1
3779,1,0
3780,1,0
3781,1,0
3782,0,1
3783,0,1
3784,0,1
3785,0,1
3786,0,1
3787,1,0
3788,0,1
3789,1,0
3790,1,0
3791,1,0
3792,0,1
3793,0,1
3794,1,0
3795,1,0
3796,1,0
3797,0,1
3798,1,0
3799,1,0
3800,1,0
3801,0,1
3802,1,0
3803,1,0
3804,0,1
3805,1,0
3806,1,0
3807,0,1
3808,1,0
3809,0,1
3810,1,0
3811,1,0
3812,0,1
3813,0,1
3814,1,0
3815,1,0
3816,1,0
3817,1,0
3818,1,0
3819,0,1
3820,0,1
3821,0,1
3822,1,0
3823,1,0
3824,1,0
3825,1,0
3826,1,0
3827,0,1
3828,1,0
3829,0,1
3830,1,0
3831,0,1
3832,1,0
3833,1,0
3834,0,1
3835,0,1
3836,1,0
3837,1,0
3838,1,0
3839,0,1
3840,1,0
3841,1,0
3842,1,0
3843,1,0
3844,0,1
3845,1,0
3846,1,0
3847,0,1
3848,0,1
3849,0,1
3850,1,0
3851,1,0
3852,0,1
3853,0,1
3854,0,1
3855,0,1
3856,1,0
3857,0,1
3858,1,0
3859,1,0
3860,0,1
3861,1,0
3862,1,0
3863,1,0
3864,1,0
3865,1,0
3866,0,1
3867,1,0
3868,0,1
3869,0,1
3870,1,0
3871,1,0
3872,1,0
3873,0,1
3874,1,0
3875,1,0
3876,1,0
3877,1,0
3878,1,0
3879,0,1
3880,1,0
3881,1,0
3882,1,0
3883,1,0
3884,0,1
3885,1,0
3886,1,0
3887,1,0
3888,1,0
3889,1,0
3890,1,0
3891,1,0
3892,1,0
3893,1,0
3894,0,1
3895,0,1
3896,1,0
3897,1,0
3898,1,0
3899,1,0
3900,0,1
3901,0,1
3902,1,0
3903,1,0
3904,1,0
3905,1,0
3906,0,1
3907,0,1
3908,1,0
3909,1,0
3910,0,1
3911,1,0
3912,1,0
3913,1,0
3914,1,0
3915,0,1
3916,0,1
3917,1,0
3918,1,0
3919,1,0
3920,0,1
3921,0,1
3922,1,0
3923,0,1
3924,0,1
3925,1,0
3926,1,0
3927,0,1
3928,1,0
3929,1,0
3930,1,0
3931,0,1
3932,0,1
3933,1,0
3934,0,1
3935,0,1
3936,0,1
3937,1,0
3938,1,0
3939,1,0
3940,1,0
3941,1,0
3942,1,0
3943,1,0
3944,1,0
3945,1,0
3946,0,1
3947,1,0
3948,1,0
3949,1,0
3950,1,0
3951,1,0
3952,1,0
3953,0,1
3954,0,1
3955,1,0
3956,1,0
3957,1,0
3958,1,0
3959,0,1
3960,0,1
3961,0,1
3962,1,0
3963,1,0
3964,1,0
3965,0,1
3966,0,1
3967,0,1
3968,0,1
3969,1,0
3970,1,0
3971,0,1
3972,0,1
3973,1,0
3974,1,0
3975,1,0
3976,0,1
3977,1,0
3978,0,1
3979,1,0
3980,1,0
3981,1,0
3982,0,1
3983,0,1
3984,0,1
3985,0,1
3986,0,1
3987,1,0
3988,1,0
3989,0,1
3990,0,1
3991,0,1
3992,1,0
3993,1,0
3994,1,0
3995,0,1
3996,1,0
3997,1,0
3998,0,1
3999,0,1
4000,1,0
4001,1,0
4002,1,0
4003,0,1
4004,1,0
4005,0,1
4006,1,0
4007,0,1
4008,0,1
4009,1,0
4010,0,1
4011,0,1
4012,1,0
4013,1,0
4014,1,0
4015,1,0
4016,1,0
4017,0,1
4018,0,1
4019,1,0
4020,1,0
4021,0,1
4022,1,0
4023,1,0
4024,1,0
4025,1,0
4026,0,1
4027,1,0
4028,1,0
4029,1,0
4030,1,0
4031,1,0
4032,0,1
4033,0,1
4034,0,1
4035,0,1
4036,1,0
4037,0,1
4038,0,1
4039,1,0
4040,1,0
4041,1,0
4042,1,0
4043,0,1
4044,0,1
4045,0,1
4046,1,0
4047,1,0
4048,1,0
4049,1,0
4050,1,0
4051,0,1
4052,1,0
4053,0,1
4054,0,1
4055,1,0
4056,1,0
4057,0,1
4058,1,0
4059,0,1
4060,0,1
4061,1,0
4062,1,0
4063,0,1
4064,1,0
4065,1,0
4066,1,0
4067,1,0
4068,1,0
4069,1,0
4070,0,1
4071,1,0
4072,1,0
4073,1,0
4074,1,0
4075,0,1
4076,1,0
4077,0,1
4078,1,0
4079,1,0
4080,1,0
4081,1,0
4082,0,1
4083,0,1
4084,1,0
4085,1,0
4086,0,1
4087,1,0
4088,1,0
4089,0,1
4090,1,0
4091,0,1
4092,1,0
4093,1,0
4094,0,1
4095,1,0
4096,0,1
4097,1,0
4098,1,0
4099,1,0
4100,1,0
4101,1,0
4102,1,0
4103,0,1
4104,1,0
4105,0,1
4106,1,0
4107,1,0
4108,0,1
4109,0,1
4110,0,1
4111,1,0
4112,0,1
4113,1,0
4114,1,0
4115,0,1
4116,1,0
4117,0,1
4118,1,0
4119,1,0
4120,1,0
4121,0,1
4122,1,0
4123,1,0
4124,1,0
4125,1,0
4126,1,0
4127,1,0
4128,1,0
4129,0,1
4130,1,0
4131,1,0
4132,0,1
4133,0,1
4134,0,1
4135,1,0
4136,0,1
4137,1,0
4138,0,1
4139,0,1
